"1",665.725,376.066666666667
"2",-999,-999
"3",-999,-999
"4",-999,-999
"5",-999,-999
"6",-999,672.913333333333
"7",-999,544.488235294118
"8",-999,581.49375
"9",1275.12941176471,594.505882352941
"10",1267.74117647059,594.594117647059
"11",1215.98125,576.4
"12",858.782352941176,347.064705882353
"13",762.994117647059,299.905882352941
"14",756.96875,308.98125
"15",756.447058823529,311.364705882353
"16",757.511764705882,315.564705882353
"17",690.64375,276.88125
"18",547.423529411765,192.123529411765
"19",548.9,187.688235294118
"20",553.45625,188.64375
"21",554,188.376470588235
"22",556.729411764706,187.676470588235
"23",560.2,191.741176470588
"24",-999,223.9
"25",-999,-999
"26",-999,-999
"27",-999,-999
"28",706.864285714286,115.233333333333
"29",641.152941176471,121.058823529412
"30",640.275,117.08125
"31",641.629411764706,112.888235294118
"32",645.38125,116.65
"33",647.358823529412,119.670588235294
"34",647.611764705882,125.223529411765
"35",650.976470588235,128.694117647059
"36",649.4,132.4125
"37",565.182352941177,134.711764705882
"38",527.635294117647,139.411764705882
"39",521.7375,151.95625
"40",-999,-999
"41",-999,-999
"42",-999,-999
"43",-999,-999
"44",-999,-999
"45",460.566666666667,326.0875
"46",453.223529411765,267.829411764706
"47",451.652941176471,288.288235294118
"48",450.0125,287.9875
"49",452.994117647059,291.394117647059
"50",452.388235294118,300.717647058824
"51",449.30625,306.5875
"52",447.094117647059,307.694117647059
"53",451.452941176471,317.652941176471
"54",454.94375,322.85
"55",450.029411764706,323.423529411765
"56",-999,406.633333333333
"57",-999,-999
"58",-999,-999
"59",-999,-999
"60",294.2,578.8
"61",103.417647058824,361.158823529412
"62",104.917647058824,371.735294117647
"63",100.26875,371.3125
"64",102.123529411765,369.370588235294
"65",102.829411764706,370.9
"66",101.68125,371.05
"67",102.35625,368.7875
"68",102.177777777778,366.416666666667
"69",101.49375,367.29375
"70",101.064705882353,367.188235294118
"71",101.9875,366.1375
"72",101.523529411765,365.864705882353
"73",192.33125,291.9
"74",240.023529411765,229.747058823529
"75",238.417647058824,232.011764705882
"76",235.852941176471,227.276470588235
"77",236.20625,224.58125
"78",235.876470588235,223.429411764706
"79",288.29375,232.825
"80",-999,-999
"81",-999,-999
"82",-999,-999
"83",-999,-999
"84",-999,-999
"85",528.816666666667,468.933333333333
"86",501.164705882353,388.117647058824
"87",497.7,383.611764705882
"88",499.7375,396.14375
"89",498.941176470588,393.488235294118
"90",497.858823529412,384.564705882353
"91",493.88125,383.01875
"92",458.905882352941,394.111764705882
"93",410.058823529412,410.217647058824
"94",407.45625,407.8375
"95",400.941176470588,399.382352941176
"96",405.105882352941,404.217647058824
"97",407.26875,403.33125
"98",406.252941176471,400.605882352941
"99",403.482352941176,401.982352941176
"100",402.075,403.725
"101",401.058823529412,403.582352941176
"102",402.888235294118,404.729411764706
"103",401.71875,399.31875
"104",402.411764705882,402.305882352941
"105",404.988235294118,406.282352941176
"106",405.08125,407.40625
"107",403.447058823529,404.482352941176
"108",399.358823529412,402.347058823529
"109",394.09375,405.78125
"110",383.470588235294,419.676470588235
"111",382.164705882353,420.135294117647
"112",378.95,415.9875
"113",376.458823529412,417.223529411765
"114",372.594117647059,417.658823529412
"115",371.31875,413.1375
"116",371.117647058824,416.505882352941
"117",369.911764705882,418.735294117647
"118",368.9875,418.9375
"119",367.041176470588,419.288235294118
"120",368.788235294118,421.435294117647
"121",369.35625,425.9875
"122",369.935294117647,425.029411764706
"123",374.552941176471,426.141176470588
"124",381.41875,429.7
"125",378.235294117647,425.170588235294
"126",377.152941176471,421.3
"127",381.76875,426.025
"128",382.158823529412,426.994117647059
"129",377.417647058824,423.523529411765
"130",374.8125,418.6875
"131",378.758823529412,420.994117647059
"132",380.782352941176,424.3
"133",297.3,622.342857142857
"134",-999,-999
"135",-999,-999
"136",-999,-999
"137",-999,-999
"138",394.642857142857,660.0375
"139",582.11875,474.025
"140",589.947058823529,491.682352941176
"141",587.588235294118,505.276470588235
"142",586.39375,502.10625
"143",589.794117647059,500.535294117647
"144",689.688235294118,492.358823529412
"145",700.10625,489.8625
"146",700.094117647059,492.552941176471
"147",699.711764705882,491.523529411765
"148",699.5375,490.725
"149",700.635294117647,494.417647058824
"150",699.164705882353,488.070588235294
"151",674.275,434.5
"152",659.464705882353,402.082352941176
"153",658.382352941176,402.517647058824
"154",656.73125,400.83125
"155",655.441176470588,395.747058823529
"156",655.464705882353,391.229411764706
"157",657.26875,393.33125
"158",655.029411764706,392.311764705882
"159",646.433333333333,412.1625
"160",-999,-999
"161",-999,-999
"162",-999,-999
"163",768.533333333333,113.3125
"164",658.035294117647,99.4588235294118
"165",651.641176470588,99.4705882352941
"166",650.617647058824,96.8352941176471
"167",651.4125,93.40625
"168",650.882352941176,92.6352941176471
"169",650.55,89.38125
"170",649.788235294118,88.7470588235294
"171",651.335294117647,88.3176470588235
"172",654.1875,93.69375
