14,21617.60727,6539.842492,25790.69504,3182.359485,6046.707751,16360.78109,16215.25661,16882.5895,3101.402455,33803.62607,1171.291292,3067.798833,1429.459375,15071.34981
15,9680.74796,7847.363424,28842.22161,1631.929347,8037.077656,17160.05309,19776.32187,18193.33451,4732.001741,29950.39356,1139.811181,2881.474847,1344.304063,20166.30868
16,20859.28167,6752.294256,29756.44691,3704.166283,6861.5858,17144.69383,29302.04378,48777.60574,4275.145357,24504.65826,2495.324722,2925.932361,1382.220972,24047.15513
17,15365.8933,5715.821719,41815.21689,6806.418636,5284.852078,18166.77389,23017.39006,59377.02313,3624.811128,10915.68441,4480.187069,1761.515361,4129.179028,33487.11646
18,14070.14607,13875.56372,43503.5897,7791.196589,24498.66036,16952.07214,26886.04224,59292.63229,8750.741528,974.0597222,5119.989458,3254.985014,5791.974757,34446.40257
19,13014.56442,16950.70047,43595.75838,10283.58069,5796.785331,16924.61163,24309.32311,60810.24094,10804.55556,1710.583167,10478.92167,4586.331556,5494.541319,41428.63581
20,17097.16134,20229.19031,43142.22519,12733.05138,5299.522165,16598.32369,24139.81238,63476.79401,10322.41422,1047.071292,10677.34208,4377.118014,5393.562799,34064.86824
21,14988.25482,22149.76477,46316.22007,14596.67033,9827.390106,18170.50665,25205.22047,63991.55483,12087.55716,882.5909583,17865.44657,4031.005069,10284.14561,31657.11794
22,18189.91935,22003.63551,46393.62181,14278.53624,12178.22769,21982.94853,27416.58823,71312.91736,11871.67759,811.4805,13155.87111,3387.064722,12018.66118,31026.8585
23,16542.25176,13319.18728,47508.54224,13882.72538,12333.29823,21799.73254,29315.28131,64849.20268,12343.87225,2342.453972,17546.33493,3408.766347,27762.95507,29434.45813
24,16310.25108,10490.3035,36395.75937,14303.66252,16593.81646,26886.50827,28941.32919,68325.08222,13348.31149,20840.67064,18001.01441,3442.731736,26446.67139,29309.80353
25,14111.83239,16093.45823,34390.4279,12304.32906,18533.08221,23456.34174,29404.49407,67384.89858,11144.9378,36987.14764,18285.61014,5089.425833,26070.43066,25153.89179
26,14291.08875,11131.35256,25215.73674,25676.11301,24482.47938,26069.57606,30246.49319,66468.17556,4591.817375,44487.7516,18227.57406,3413.997986,36121.72049,27788.8684
27,16316.57612,17952.80476,24962.82695,13982.93048,25826.08254,33394.01981,30559.24704,66752.31313,17032.35694,34623.43993,17375.37503,28901.10746,37066.61767,30824.98525
28,13971.59809,11058.56453,18363.44925,21883.90769,26726.60924,25651.24688,30743.13289,80591.05535,6223.402222,18305.95649,16421.23188,19329.64913,37242.92001,30569.39831
29,13479.12226,11086.74481,13335.1394,14940.92245,27534.02585,27929.84662,30971.8492,78131.72869,6883.291347,18097.47583,17373.85163,20216.74708,37570.14164,31803.37447
30,14767.55324,14114.30376,13590.56566,14065.36109,39895.19031,23875.89478,27132.03932,81439.20489,7831.030903,4151.552139,19811.44277,19478.29729,33828.91375,31197.93556
31,15811.44813,18957.27783,13671.07002,14195.60947,45665.82203,21025.90604,22095.04445,81583.97489,7744.477535,4509.366625,15945.28571,27439.69929,33616.78965,26926.82329
32,16544.25133,14819.88879,13969.82208,14246.41913,30014.1827,23971.65341,22533.48717,74404.09574,9441.892292,4557.61225,19276.21816,29208.90203,36375.05361,32756.11868
33,30705.77407,10460.34786,13725.23961,9731.748578,31887.89356,30379.66721,23422.78996,72517.03785,9797.891736,4563.554792,21367.29526,30590.62717,29558.52965,27122.86801
34,31718.91834,11287.39862,10186.78159,8008.608952,47609.24565,24347.83237,23078.77405,75093.56603,8231.274292,6819.317806,19721.102,31904.11879,31416.55222,27983.38768
35,31792.66201,10131.6522,2314.788323,5187.97646,41249.78247,23217.20482,24674.75753,70360.18247,8442.267083,2547.455625,21407.13851,31266.94936,43991.31014,26996.24063
36,39256.0359,11510.29529,5001.428726,13496.81366,42374.02396,19795.09627,23428.28896,79718.33736,9418.333125,2001.871597,21454.43917,30230.40847,46692.48764,27968.21324
37,44069.68927,22992.16425,5766.009381,5443.382693,43569.91141,18982.83474,25248.47447,82857.64801,13592.12624,12753.94436,21866.2325,24609.15207,46420.12418,29456.04125
38,44788.95998,12841.27023,13205.9869,5392.24625,37951.06746,17948.75776,26271.68739,80015.95035,17427.21236,2639.247403,21693.22758,26626.21472,45591.02281,30051.27792
39,47276.00223,13105.5324,7023.521682,15053.31535,30932.88094,14985.50108,28335.46212,78467.33161,20649.18114,2284.041139,19491.28783,26801.14646,47876.56924,28652.60075
40,48916.81109,12588.10275,6777.57124,7600.870041,29865.60835,14410.62445,29125.57694,65715.67058,39699.48259,2876.699514,16988.21103,27844.197,47652.67518,46604.69214
41,51774.12735,19171.01739,6383.192119,5640.058484,26560.25772,19014.64295,29563.0804,74739.81733,33921.49156,4543.348806,13999.40311,18341.88601,48338.88756,33315.68
42,64124.78371,18312.71107,12180.02166,4121.752675,21247.51489,17376.48207,33215.25293,75195.95118,38796.63795,2801.672569,11540.93051,15479.68222,48956.47483,33747.17316
43,56797.90246,20409.55358,10626.78806,4512.257436,13837.65279,17019.30692,31437.96392,82104.9391,51046.2294,3056.366181,11404.24517,15271.54113,48284.13993,32102.14722
44,67487.68004,32572.36258,20806.64421,7239.56579,11806.47131,16763.99563,52934.4479,98733.34978,45466.10884,4559.477181,13798.83983,15243.38853,47993.53944,30973.86736
45,56958.58725,24501.71688,11593.52779,9037.451517,11023.91929,16444.92752,32436.46967,90522.94378,46350.7239,2482.032431,14021.23229,17371.25135,47911.40837,30589.0248
46,48779.46159,22544.89018,14775.57688,9058.738263,10697.59722,17405.99309,27605.97412,90817.46618,48399.93404,2202.805556,10712.77944,18485.55472,41351.66087,30488.96179
47,52546.51589,28222.97837,8062.680689,9211.755065,12143.91938,18063.69819,26232.86165,89624.26969,48577.83867,3010.210972,44827.34457,18640.12129,40649.74545,25526.34712
48,46454.71603,21126.67434,7681.912904,10668.67987,7211.922018,18017.33282,31767.22066,88806.6029,48396.8219,3399.586528,11247.23215,17359.26285,43136.42881,30262.25375
49,46449.38413,23778.33519,8260.606745,10794.6443,5683.97319,18053.42066,27435.73052,87996.90761,56010.36838,11874.79007,34804.90556,17295.18868,27044.27299,20606.03036
50,42615.0776,26340.98718,14865.73961,10371.25318,6450.978962,18269.95231,24968.26445,83311.31211,53867.00649,4819.535799,60010.33451,19284.175,28610.19691,10593.41976
51,43888.91625,26431.17123,17196.48683,10403.03314,13499.52704,19730.91607,26396.5764,82517.71985,53716.20583,5663.244306,61518.13245,24123.47213,28081.1394,10696.79978
52,47168.29176,29516.62783,17214.81915,9946.643906,16617.89723,19821.53154,31351.06959,74735.13311,51227.578,5893.301736,54470.84569,42727.13246,29870.41313,8299.06471
53,40277.03862,29006.86201,17366.58926,9862.90422,17539.90164,21633.78876,30842.72756,79173.72779,57303.50132,5913.525903,53975.81267,43743.82563,29284.96375,26024.61066
54,41093.17177,25320.96631,29038.88745,7171.226658,26414.79293,28426.63664,30979.10753,82222.37497,47950.53897,2636.100139,53477.3925,43705.44029,28977.32507,8948.385278
55,42177.77268,29811.70008,14858.27695,6936.58102,36911.29269,28232.52629,26566.49363,82297.48826,64979.69727,5350.600069,53627.77903,42355.04729,29354.54816,23250.31644
56,43082.08377,34870.21483,14388.01691,4943.672711,30473.46641,29868.55966,25090.71065,88671.59295,59961.54471,4775.855514,53409.40149,62816.17229,29276.60774,6672.435243
57,39306.67824,35483.73396,14354.51374,8372.858765,26170.45944,31224.53481,27341.25375,92482.49368,59488.34309,4465.200333,58297.21025,57273.89991,27341.64873,6204.158611
58,37245.2582,38352.0356,22916.76391,7429.851866,24282.81528,30005.32384,24575.86613,88513.40014,63243.84639,4395.649125,59361.76071,56136.93778,27678.23525,6847.487569
59,38372.07986,35017.77632,13501.17775,7785.512849,25695.94866,31651.70302,17711.89141,89738.54418,59838.43882,2821.396847,57479.12292,65182.56622,27748.28888,6401.997014
60,43650.56344,37792.77249,11055.67631,10743.47989,28492.21128,37119.65877,12056.27777,81491.60151,86367.59013,420.7829167,47359.34164,80031.08337,29868.58456,11637.67059
61,43519.78765,35673.73634,10152.85856,12959.68188,31479.01805,38468.49847,7335.584775,69362.01774,59639.1195,462.7349444,37358.00472,80640.21118,26183.75369,854.1270982
62,40995.36613,36792.54016,1726.84204,13308.08463,16057.17547,38821.34085,7267.890069,62322.45066,54006.69942,438.3051806,38901.48059,82679.26707,26174.6506,8038.957192
63,39134.96138,38906.79482,2746.965048,13321.41897,15566.86442,38083.49274,7247.830294,57166.8625,69207.14839,426.1835,38858.39514,83193.60393,43871.81585,777.4267361
64,38679.19154,38799.76187,7384.085057,12901.79688,15826.86443,39647.52012,3036.830891,54017.41257,77496.79149,430.372125,38695.60882,91909.51246,33301.31857,838.1420486
65,38785.08542,35994.26074,3043.260845,13236.0555,15765.05533,39323.13959,8858.112688,41028.88878,68172.7191,400.3312361,36530.1754,76775.02486,30217.79033,853.9835069
66,40062.89489,38221.0192,1796.023024,13569.30237,16228.50224,41399.74432,10703.09122,44316.08561,69952.91528,446.1443056,36513.55018,69566.23201,29346.66069,531.9643056
67,41001.1123,39960.32796,5515.68899,14187.43852,15885.38902,45883.22215,9433.359219,44134.53792,70099.46569,450.7804861,35943.09606,69076.49313,29463.35902,3196.20941
68,43841.34288,35628.98802,1445.312099,11999.39985,16159.39047,45947.67659,10817.78531,46360.18007,70115.62719,570.7145486,35503.28553,60976.51471,32991.49411,5663.225714
69,46700.8195,34522.88373,2039.264191,15001.76766,14902.06844,47212.52543,9651.598489,48590.34718,75509.2367,552.8941319,9471.469132,55325.49563,32896.5696,6485.434554
70,47567.89651,32697.4044,1403.786036,12048.57608,15815.75056,46636.63077,21761.99654,46529.83107,84729.73123,663.7814444,9543.153056,47140.49299,31735.81766,7339.926597
71,31498.81606,39348.62586,1437.903073,13798.1567,17133.13662,40384.78432,12262.26805,38183.35514,84472.4359,522.4986806,12635.97625,50337.33884,34237.83788,5872.64809
72,32456.58239,38667.67648,1956.975901,14355.88978,26331.45383,40397.7578,20012.86595,37074.13544,81239.19553,503.5804722,13071.84688,42996.62946,34615.55995,5971.325486
73,28656.34,43639.21744,1422.532516,16166.26248,35104.69617,35983.57265,19918.65412,32630.1075,84821.81772,524.2931944,12077.86576,43379.12393,37059.96837,12056.94424
74,30228.79978,41677.54458,1436.177203,15170.46266,38691.00879,31195.30228,30017.01017,29826.21674,79177.64673,495.4712361,12087.99132,48204.91013,44445.47667,28140.93337
75,26760.60256,41684.04878,2058.926572,16486.50486,44334.33411,31618.94628,27896.98353,30855.48413,70299.7642,1067.725139,14697.38556,49324.43835,37890.38277,27664.3059
76,23324.31328,38532.35653,1342.365763,16251.53868,43568.11731,30324.56795,24127.21413,31028.35201,72097.62873,3952.838181,11843.84382,50872.1173,44228.28691,27227.73524
77,21345.61012,43860.96906,1393.401783,16209.15795,61772.55584,26504.18859,26908.39183,33027.84781,68893.36958,8580.568792,12498.03063,44081.46906,37613.20103,28224.00924
78,21094.51614,30726.66747,1406.47171,13840.0247,70088.49427,28197.90432,27186.04222,23057.82757,68930.038,13961.97453,12501.74253,44475.3321,32668.4621,33784.93129
79,19902.63139,30642.74875,1402.326921,23711.29403,62621.90873,28058.30054,27569.63017,40429.69118,53927.51499,13921.99929,12950.25809,42347.85268,27164.54509,35819.74941
80,17816.20551,19367.07193,1412.835478,26053.33832,46096.46382,29145.16574,26485.45832,41790.71544,35609.30425,15116.25024,12807.47069,40288.46007,27008.8264,32792.63556
81,20561.27988,12404.94224,1405.306903,24789.70839,42797.64643,29566.8004,21546.93641,41387.1014,19260.02295,15425.51861,13308.98986,37064.01292,27165.60799,28071.47507
82,22534.91917,10259.52268,1459.022932,30627.0921,31975.72864,30911.6215,20511.41739,44076.38818,17027.45854,15197.01389,13117.45736,35607.26451,17445.16266,25565.08772
83,22612.69649,10137.29479,1464.487353,23484.8444,28981.54834,27691.62608,18259.78213,40179.86778,12410.37496,15161.57569,12739.85653,44406.43785,16723.33576,25810.24639
84,22590.3093,10561.64169,1523.175561,24014.46987,27310.64656,37925.07509,18846.73832,40242.29244,4351.621563,15012.46307,12739.88576,41122.54819,18126.54944,24741.17081
85,19837.18811,10293.44159,1404.85534,23312.16406,24092.56793,32594.86069,13520.84498,40389.37069,4742.913695,20302.93446,13496.45493,30456.41483,16096.93455,33119.67013
86,16781.66605,10063.59819,1487.022745,25153.51122,23159.63272,33414.50303,13416.78783,40177.55422,18147.30516,17607.13029,16548.68285,25155.99559,8054.877656,39204.62986
87,16633.85992,11500.61878,4930.086313,19396.10667,22357.29515,41401.44428,10830.00089,39257.80379,5332.719639,18680.88431,20040.2209,25215.02392,8323.074797,46006.19383
88,14692.925,11115.46575,5033.04849,20295.17055,22206.34897,30810.13553,6095.241111,39679.93336,3252.186681,19045.16931,39861.12549,24334.12181,8096.13567,52465.28663
89,12864.39134,18229.56383,5553.683051,20525.06919,17468.92795,30982.21353,8158.728105,40016.24894,3229.194722,35778.56407,35240.83031,14181.52653,8152.043527,52842.92451
90,16587.6907,10980.07873,4736.025414,19875.48412,7878.021965,37093.06089,13837.06487,39600.9614,3234.304569,19132.17756,35339.98641,11108.23188,8201.230067,52884.85785
91,17784.02258,10567.93516,6356.32102,29068.94608,8664.565809,31932.81806,16586.80567,39678.25014,2884.709792,17466.26501,48533.94889,6950.280139,8186.941835,52718.71625
92,21759.12706,10676.16281,6959.213915,26590.98551,8880.978942,29570.39564,15337.81864,39445.72761,2066.5545,12995.4219,31623.46528,7328.951389,9267.438839,52607.52917
93,21150.17471,5438.387226,7375.399141,30659.31942,9110.846176,31904.52157,15649.14928,39730.16203,1969.822014,13715.79064,18054.34348,7194.580035,11722.64071,50353.08618
94,34016.24324,1606.758207,8332.558453,28963.01691,8790.117445,31614.95311,19201.51296,53061.70433,1869.153722,12934.57934,13644.94982,7110.691597,15695.97777,29033.24764
95,24337.78266,1557.482602,9496.578713,35708.6312,9648.512721,31140.46107,16867.47451,43766.15211,1003.208292,12008.84275,15865.55221,7119.04691,15735.98327,32661.06064
96,18836.94426,1681.894101,5283.526866,33795.62774,15099.21542,27869.86007,17170.86682,59440.09724,725.1438056,16448.69045,26893.20403,11124.91899,15691.05741,34185.06135
97,23788.09046,1191.490874,3104.222086,32608.10408,6731.195488,28189.91786,20160.638,61778.34283,785.5878056,7793.909653,27001.00194,13033.35514,15754.68614,33065.08326
98,29150.29881,1406.418256,2979.832215,31132.49074,7102.43781,27179.38065,21491.36051,62201.96583,756.9758333,7600.403819,27082.08441,8575.412674,15645.2364,16306.64658
99,29031.67298,1439.309518,6481.977215,34355.71353,16503.07954,25481.82015,20930.0509,64198.15696,614.0321111,7639.192569,26358.95403,7122.525944,15513.23559,15820.76096
100,32445.56076,1096.099281,6258.265583,45442.72835,10275.67487,25296.09375,26464.91579,68919.03292,914.4970139,7375.021111,29856.47837,5626.004722,15147.74819,15455.2454
101,32132.79938,1210.772994,6279.703932,42450.89349,8331.527327,25671.23404,24845.16781,65291.74811,904.0170833,7183.965278,30881.47368,5612.040667,12567.01924,43093.30474
102,35432.42527,1044.178288,5975.501391,38075.03097,7956.923266,24156.55746,24719.5086,57863.51174,947.128625,7957.441493,30825.24674,6259.410722,23228.93032,30455.58049
103,35588.8735,609.4295496,2622.817432,38560.61835,9624.224646,25503.68413,28016.71106,73406.85974,618.394625,8487.855764,30814.48837,9133.161806,13820.34557,31908.54806
104,37567.07837,646.1989522,1526.404932,36874.40265,9688.524531,22529.92395,29200.83929,59003.90339,587.8128056,12429.92903,30503.73017,7453.290722,10465.34411,52543.87201
105,37489.61993,3430.810497,1629.323304,34673.90889,10277.8281,18254.05571,38624.64187,59107.54707,600.2449028,13033.55431,27128.6056,7085.682833,20814.74728,35526.46383
106,41364.99883,1186.09091,1612.810227,34657.71187,6155.824651,19095.87604,44225.67574,64125.48213,526.5870139,11651.01918,27011.77598,7120.097167,13218.84272,33295.97274
107,46106.38012,595.3211673,1679.601974,30299.06218,6213.336434,18256.49063,41290.52676,63113.20361,595.1704444,11514.78301,28566.49054,8050.341632,12928.49507,36570.68139
108,46700.2118,5299.739441,1977.640833,25449.89726,6208.368346,16734.88016,41872.41522,63189.43708,575.3353472,11387.10613,37689.26143,11046.68503,13165.49611,39453.87435
109,46805.94035,1957.167018,1853.502251,25234.9011,6297.110827,17460.29997,37893.02561,60823.06714,569.4026806,10761.66514,45030.20153,14162.77611,13108.94851,39257.14378
110,49781.14491,12774.32058,2936.040952,27611.70051,5786.355717,16417.0903,37870.9421,62195.04257,557.9941806,12598.64846,45399.99441,12695.61951,12901.87861,38070.6309
111,49028.97589,4380.72682,6854.712198,28719.28878,5409.092904,16722.10777,37833.75309,67412.95539,554.0934722,10140.22028,41996.95368,11265.51217,15544.30785,37279.07529
112,50633.53653,7734.998562,2902.61924,27569.49883,7192.989688,16615.28942,35219.46133,69288.83007,566.238625,31760.41503,24641.12184,28368.06458,15687.02944,38301.39739
113,50303.81581,1233.101111,3997.557729,29732.71737,7698.508971,15267.60835,34512.63041,66628.15486,592.8338889,8732.470958,24322.34233,13116.97933,15379.49205,44957.04707
114,47369.62219,719.7258374,4478.816578,28505.28087,7646.461783,15710.93179,34320.27383,78554.69625,609.6362222,6131.206528,24319.37639,14946.85117,15609.86882,46049.32358
115,47659.94593,705.5587786,4457.149777,27832.24621,8622.293704,15486.74118,35033.68095,78963.71156,2282.713847,5910.825174,22899.56628,14639.4225,15541.38424,46836.88579
116,54123.31908,770.9116146,13874.31217,25997.95158,14998.32036,16848.34185,35615.34769,79345.02321,2809.751347,2592.621944,21232.02156,19866.18934,15287.30326,47510.51179
117,56221.70978,879.3154881,8146.362976,23542.13359,16671.53652,20481.98842,37821.35615,89773.80496,3041.775903,12397.90144,21665.01438,17131.61698,16135.65056,52176.25
118,63689.9226,1008.225082,18108.46534,27293.58699,14507.83192,20200.75179,37195.55913,77492.374,3097.434417,13791.83674,22194.5941,16496.70506,18031.88514,58125.8119
119,59054.05937,1000.629881,17412.36402,27142.52031,13627.51527,20482.33682,34430.40467,84035.11194,3124.930472,24070.99764,28416.95861,16165.94267,19847.07346,58372.14653
120,57066.07739,17169.01782,23839.16,17393.59873,11937.72288,20481.98685,37123.63607,89105.56149,3121.69425,4655.432188,25364.42125,11824.1792,16660.14763,60676.74981
121,58826.98645,2983.177828,14420.64722,25795.13622,10145.90312,16772.63064,41668.05361,88749.68931,3215.212125,3774.369444,35577.66361,8801.253139,17016.37498,61596.58486
122,52838.48593,1612.990828,13889.90064,24282.17602,7722.010551,15551.07383,38935.37279,88912.54757,3122.794639,3828.178681,7741.545692,4646.013458,28194.10399,59564.859
123,48537.98651,2285.830701,13281.66033,17350.03246,10979.20672,15013.06515,48227.7984,88716.91944,3570.513181,3801.875868,6999.692411,4459.380347,13657.35632,39690.29624
124,45022.51775,2805.274905,12982.53583,15842.79453,4814.788072,15424.87683,58061.66211,76768.09563,3647.199792,3455.180347,6984.37942,4493.372257,13180.19983,36992.03663
125,43391.40762,2715.120615,12205.42994,19238.49996,5139.933484,16173.11839,54896.87595,75924.40903,3673.052292,5639.863069,6859.661763,4426.664861,10467.13299,36402.19068
126,39240.7561,6776.516617,11815.03018,18502.97005,4967.114127,16749.51045,54596.05773,71236.23118,3779.2785,6963.786667,7293.306317,4625.914306,10259.97931,36549.63663
127,41610.27648,2637.308796,11074.41327,18349.32244,4535.299311,15908.22485,57490.56409,72435.61215,1656.245139,7285.012778,7251.682143,3636.774236,11568.40503,38192.58538
128,47445.0102,2674.926682,11232.28875,18306.47323,6293.175009,16158.6872,57163.7358,79937.67188,1517.992903,7278.760333,22936.60326,2241.392361,10937.12278,29141.48264
129,47343.53357,4237.883369,11056.74391,18301.49408,12362.24035,15997.03786,55649.00038,93292.81882,1674.641181,7252.659514,22510.60069,3300.749736,11124.44049,34113.84361
130,46673.64674,1615.991119,10810.2065,17953.99569,13704.37084,16756.53665,53662.19639,93280.11743,1439.612535,5002.813472,7489.256406,3693.256444,11287.59774,44859.15075
131,51033.32614,1989.550129,10980.98661,18017.0046,14585.34002,24432.80417,51188.62127,91549.53344,1446.902014,4807.615667,8528.646406,3660.867681,11450.37642,33381.99585
132,49183.41037,2145.012785,10797.94344,19500.31582,15468.6453,14247.9833,53585.85038,91626.56326,1214.469618,5038.123569,8333.121429,9683.949125,11478.55059,32600.21411
133,51269.06107,11557.95453,11426.61904,23514.87437,16914.84036,20603.16949,52983.58402,92977.59434,1273.451319,12253.68314,5747.967835,4261.438472,11364.3017,32930.78324
134,51056.99621,2563.909383,11200.74649,23368.4834,18136.29,29632.56522,49909.12567,103173.9882,2933.815646,20682.65381,5534.429598,11783.37574,11078.71399,37559.13772
135,50396.22292,2016.382533,12966.43916,23376.20063,16548.71736,12480.57914,49882.20741,97311.34194,24069.3109,18069.84663,5554.085848,4702.941625,11931.68137,38421.31148
136,53959.81689,2171.887422,10431.14733,19304.30864,18603.1779,12196.65349,51424.56546,97152.71014,35197.98125,15368.72489,5393.156674,18310.17813,33880.13596,47297.82133
137,57955.81275,2176.751855,6400.281011,16500.5896,16024.07583,12188.86056,53817.53921,85678.73785,36113.21513,42315.78003,5854.743549,11323.85206,21004.29179,52074.58531
138,57930.54179,2950.618538,6767.880469,17145.34692,15187.33912,14923.35256,53005.04529,82555.28462,36533.54792,24773.62884,8930.327054,5965.100833,20890.53518,48912.98694
139,58323.50962,3490.623309,10503.86835,10826.40033,16375.53541,17276.69482,54323.79572,79907.48128,36541.63817,11807.59164,9085.761763,6596.542847,35904.54625,48776.85874
140,60953.63915,2821.184122,11544.22196,12303.73838,15457.02325,17210.63285,54006.59734,80102.46382,39611.57035,11814.41146,9425.151111,8118.278958,29720.05857,49247.12777
141,64048.17912,7547.445118,12652.0422,17774.96717,16171.88966,17479.23718,51905.20752,80574.59278,50119.38046,16461.32514,10929.53806,8055.380569,29480.71568,64479.61596
142,67218.32309,8711.33605,12381.64014,22639.36967,16647.15415,18978.29342,46754.53705,77348.43875,55738.56833,16508.74622,28110.3819,8051.284125,37019.34212,32005.87394
143,65347.62011,8657.200727,13038.11077,15611.78339,23142.86054,20909.00389,44649.46174,77692.51174,55945.46174,16171.58436,24951.46127,8189.926944,43771.63098,27503.72219
144,72641.10767,9882.242656,17214.11532,14598.45479,30667.01035,22663.66516,42329.13326,82836.64941,56896.10668,15968.95397,20267.06688,14917.79057,49010.74747,26716.54951
145,68572.25684,9435.498474,17965.56277,15526.07279,30999.58933,27424.29133,41234.18971,83617.64622,56415.89542,15456.46292,31032.11059,15218.787,56021.00256,27146.06651
146,67013.13078,22298.61209,17928.01716,11333.90414,30499.06678,27922.52382,37087.49926,83368.52076,56171.75383,20332.33024,36062.87722,15864.15617,46271.97507,27295.62606
147,62267.13635,8746.792453,18597.62936,11746.20891,30380.60234,28215.07731,34626.73862,83188.96972,55857.68472,16380.21545,22234.46737,18774.78836,47591.61269,26950.087
148,61912.44625,9563.662537,22650.85071,11712.55845,32221.78889,21893.89424,34532.9009,82796.75347,54866.56569,16405.88528,23497.09286,18340.2189,55587.21535,32231.41399
149,63460.57513,18032.2028,20683.72508,11726.57377,28875.0062,25061.04195,24093.79655,64499.58701,55656.16551,16008.30319,29564.27022,18720.73479,56532.29569,28346.97816
150,66356.26881,14888.80285,18889.76406,15885.71928,28671.38179,21480.99796,26816.8258,50470.47434,44986.80368,26949.11444,33910.02519,19316.97031,57415.9164,27092.4735
151,68131.75921,6156.260952,19187.25667,26109.61672,25320.22033,21531.0668,27385.81491,50351.17642,37456.38042,15789.26861,39278.98156,19939.00974,57714.55001,27011.64078
152,71704.44459,5421.72268,19127.08218,25817.64829,19944.03873,21953.14378,27152.72065,51064.67399,38931.41679,28687.64739,33056.77529,33384.12083,58004.42657,22916.41267
153,67247.12308,4840.125376,19927.22631,24626.18288,15099.29399,23082.44249,27154.27203,54588.16778,47831.7284,13872.46001,31828.0817,29211.24986,61397.01296,21420.48861
154,66606.83897,6532.365221,20884.1372,24055.71651,10231.08246,23928.45878,27505.65022,47186.22389,48335.75703,4355.579972,32090.41085,28976.96174,70531.85813,19456.8484
155,62911.30435,29527.00975,20945.72813,23935.57344,9779.624297,25803.42448,28316.89291,44546.01472,49936.07503,16348.08385,46792.29646,33036.08094,74569.7059,20405.33947
156,64168.01446,30172.97511,22354.40402,24259.01871,8851.902925,25879.57364,28127.97895,42210.43774,49797.91219,19670.71185,64755.3999,32780.51701,60542.92246,20257.43346
157,66647.51123,24156.21579,26750.73643,26079.72929,7373.929011,27735.26567,27820.57546,42764.82826,51872.51128,19779.48907,79012.77752,27363.79056,61540.27947,16697.99874
158,67735.54754,22028.83654,28898.76601,28380.99992,7597.930874,15328.3151,26174.42546,42823.64753,60701.84329,20014.55761,69658.65612,21050.2559,61933.40774,22041.05156
159,68309.51914,22116.78467,28658.24225,28551.97572,7386.979906,14564.77533,23674.08277,50828.89111,61050.86819,20290.7164,68809.00682,13413.21739,61258.46285,48321.53295
160,80668.22719,22150.68051,28919.64762,28209.90142,7152.475237,15896.50461,23694.12772,55522.33622,61062.1825,20378.35151,62160.70588,8729.107694,49016.80888,25838.41518
161,82967.6164,5056.039338,28574.88621,27882.81046,10697.74446,16525.17804,22312.30164,56072.00406,61159.95447,19903.80951,40580.01618,8278.428667,53181.44513,23767.3116
162,83696.58515,6112.798396,26862.08628,25352.35667,6929.105028,16250.2971,18735.7745,58622.74694,59490.23035,19633.81417,38007.36306,6151.543181,52433.14352,27987.00853
163,75625.33385,11866.23384,30736.77317,25057.93188,15359.51737,16320.38492,18347.94296,59942.50038,58238.28281,19463.36514,37989.99176,2425.949722,51769.63138,19218.89561
