6,1,0,1,,2,,3
7,1,0,1,,2,,3
9,1,0,1,,1,,1
10,99,0,99,,99,,99
11,1,0,1,,2,,3
12,1,0,1,,1,,1
13,1,0,1,,2,,3
14,1,0,1,,1,,1
15,1,0,1,,2,,3
16,99,0,99,,99,,99
17,1,0,1,,2,,3
18,1,0,1,,1,,1
19,1,0,1,,1,,1
20,1,0,1,,2,,3
21,1,0,1,,1,,1
22,1,0,1,,1,,1
23,1,0,1,,2,,3
24,1,0,1,,1,,1
25,2,1,2,,2,,2
26,3,2,2,,2,,2
27,2,1,2,,2,,2
28,3,2,2,,2,,2
29,2,1,2,,2,,2
30,2,1,2,,2,,2
31,2,1,2,,2,,2
32,5,3,3,,2,,2
33,5,3,3,,2,,2
34,4,2,2,,2,,2
35,2,1,2,,2,,2
36,2,1,2,,2,,2
37,7,,3,,2,,2
38,5,,3,,2,,2
39,10,,0,,99,,99
40,10,,0,,99,,99
41,2,,2,,2,,
42,99,,99,,99,,99
43,99,,99,,99,,99
44,7,,3,,2,,2
45,4,,2,,2,,2
46,6,,3,,2,,2
47,10,,0,,99,,99
48,10,,0,,99,,99
49,10,,0,,99,,99
50,7,,3,,2,,99
51,99,,99,,99,,2
52,99,,99,,99,,2
53,6,,3,,2,,2
54,99,,99,,99,,99
55,4,,2,,2,,2
56,7,,3,,2,,2
57,99,,99,,99,,99
58,4,,2,,2,,2
59,6,,3,,2,,2
60,4,,2,,2,,2
61,6,,3,,2,,2
62,3,,2,,2,,2
63,2,,2,,2,,2
64,3,,2,,2,,2
65,2,,2,,2,,2
66,6,,3,,2,,2
67,2,,2,,2,,2
68,4,,2,,2,,2
69,6,,3,,2,,2
70,3,,2,,2,,2
71,3,,2,,2,,2
72,4,,2,,2,,
73,3,,2,,2,,
74,99,,99,,99,,
75,99,,99,,99,,
76,3,,2,,2,,
77,3,,2,,2,,
78,7,,3,,2,,
